Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue
5,80.25,0,0.0,63,2618.681061,0.005797101,0.011111111,17.60939304,0,11,3,2,1,8,1,0,1,2698.931061,68,1
9,160.0,0,0.0,48,3946.008333,0.007272727,0.011515152,20.32388105,0,3,2,6,1,8,1,1,1,4106.008333,57,1
6,172.125,0,0.0,122,2767.366071,0.000533333,0.004071111,39.75249992,0,12,4,1,1,2,1,0,0,2939.491071,128,1
1,5.0,1,292.0,35,1916.9,0.0,0.015555556,11.19189333,0,5,2,10,6,3,1,0,1,2213.9,37,1
0,0.0,0,0.0,175,12634.62089,0.001156069,0.022134495,3.984110696,0,5,2,2,1,1,1,1,0,12634.62089,175,1
8,69.83333333,1,157.0,45,901.9166667,0.007189542,0.02627451,7.802611111,0,5,2,2,1,6,1,0,0,1128.75000003,54,1
0,0.0,1,35.0,33,782.0833333,0.0,0.005882353,23.03329412,0,5,2,4,9,2,0,0,1,817.0833333,34,1
8,935.1,1,21.0,172,10524.35936,0.005046115,0.01576463,2.924161864,0,11,3,2,1,3,1,0,1,11480.45936,181,1
8,293.0,0,0.0,12,399.0666667,0.003030303,0.010606061,37.86167396,0,11,4,1,3,3,1,0,1,692.0666667,20,1
2,24.0,0,0.0,28,1206.614719,0.0,0.023222222,5.417644444,0,3,2,2,1,2,1,0,1,1230.614719,30,1
11,281.6309524,0,0.0,54,923.6757353,0.0,0.012261867,5.150663602,0,3,1,1,7,2,1,0,0,1205.3066877,65,1
15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,45.15513521,0,11,2,2,1,2,1,0,1,14327.485383300002,335,1
7,367.6666667,3,9.0,58,4191.031746,0.014583333,0.033093378,1.385791839,0,11,1,1,7,15,1,1,0,4567.6984127,68,1
0,0.0,0,0.0,87,1197.700198,0.0,0.002352941,38.00063931,0,11,2,2,1,2,0,0,1,1197.700198,87,1
6,158.6704505,1,430.2,146,5602.006712,0.002671513,0.00935218,6.711290592,0,11,2,10,7,2,1,0,1,6190.8771625,153,1
2,566.0,0,0.0,11,574.3333333,0.0,0.015277778,34.26077778,0,5,1,1,8,2,1,0,1,1140.3333333,13,1
1,42.0,0,0.0,19,682.1333333,0.0,0.021666667,14.14050684,0,12,1,1,4,10,1,0,0,724.1333333,20,1
0,0.0,0,0.0,32,1658.125,0.0,0.014791667,19.6055151,0,11,2,2,1,10,1,0,0,1658.125,32,1
8,164.4,0,0.0,33,865.8071429,0.0,0.012280702,61.61833364,0,12,2,2,5,2,0,0,1,1030.2071429,41,1
3,168.75,0,0.0,36,1262.833333,0.0,0.004054054,20.39448649,0,5,2,2,3,4,1,1,1,1431.583333,39,1
8,182.6480519,6,291.5,35,1373.464719,0.001550388,0.018148931,14.322,0,3,2,2,6,2,1,0,0,1847.6127709,49,1
6,149.7619048,3,267.25,120,3934.201024,0.002459016,0.023646,8.788976395,0,11,2,2,4,2,1,1,0,4351.2129288,129,1
1,34.0,0,0.0,7,179.0,0.0,0.028571429,53.13428571,0,3,2,4,2,8,0,0,1,213.0,8,1
3,65.5,3,60.0,30,1383.375,0.014141414,0.039393939,43.20756866,0,11,2,2,1,1,1,0,0,1508.875,36,1
5,71.08333333,0,0.0,24,1249.708333,0.0,0.005128205,52.28491058,0,12,2,2,3,2,0,0,1,1320.79166633,29,1
8,259.2836478,2,12.0,53,1854.242845,0.0004329,0.015548371,22.22165124,0,11,3,2,9,6,1,0,0,2125.5264928,63,1
7,85.52916667,3,255.5,45,2996.4875,0.014814815,0.02628108,2.0905,0,5,2,2,3,3,1,0,0,3337.51666667,55,1
9,152.875,2,54.91666667,85,2971.254167,0.002197802,0.013631606,1.022550578,0,11,2,2,3,1,1,0,1,3179.04583367,96,1
3,52.9,0,0.0,8,278.58,0.0,0.01,26.18180656,0,7,1,1,1,2,0,0,0,331.48,11,1
1,5.0,1,17.75,93,3009.042857,0.003617021,0.018145897,6.992767815,0,12,1,2,4,3,1,1,0,3031.792857,95,1
2,86.38888889,0,0.0,29,897.0902778,0.013978495,0.04659824,7.053335001,0,11,2,2,6,3,1,0,0,983.47916669,31,1
7,60.0,3,23.0,111,2524.501905,0.001694915,0.018834175,6.445051499,0,3,3,2,1,2,1,1,0,2607.501905,121,1
13,331.9833333,5,128.0,202,8217.678753,0.001904762,0.013668745,3.651726351,0,11,2,2,3,10,1,1,1,8677.6620863,220,1
4,359.3,4,407.0,69,5485.105556,0.010526316,0.017493734,4.494741228,0,3,1,1,2,1,1,1,1,6251.405556000001,77,1
2,114.0,0,0.0,11,427.0,0.014285714,0.042857143,39.42,0,5,2,2,1,2,1,0,0,541.0,13,1
12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0,11,3,2,1,3,1,0,0,9093.8876264,372,1
0,0.0,2,131.0,36,868.4166667,0.0,0.001081081,33.84778378,0,5,3,2,7,2,0,1,1,999.4166667,38,1
0,0.0,0,0.0,11,205.7,0.0,0.022222222,18.85086521,0,12,1,1,1,8,0,0,1,205.7,11,1
1,23.31428571,0,0.0,15,124.9142857,0.0,0.016369048,4.90908873,0,7,2,2,3,2,1,0,0,148.22857141,16,1
3,7.0,1,25.16666667,21,446.0,0.019047619,0.031746032,32.38852793,0,11,2,2,1,1,1,0,0,478.16666667,25,1
0,0.0,0,0.0,21,1088.866667,0.0,0.010526316,16.1585582,0,11,3,2,1,2,1,1,1,1088.866667,21,1
5,43.4,0,0.0,32,3121.555556,0.009259259,0.036759259,26.5455,0,5,2,4,4,2,1,0,0,3164.955556,37,1
0,0.0,0,0.0,3,294.7,0.0,0.0,30.20357704,0,11,3,6,3,2,1,1,1,294.7,3,1
0,0.0,0,0.0,59,2516.833333,0.025423729,0.047740113,7.726779661,0,5,2,2,3,13,1,0,0,2516.833333,59,1
6,112.125,8,224.0,114,3459.479978,0.001574803,0.009848144,5.648688126,0,11,2,2,3,8,1,1,1,3795.604978,128,1
5,58.83333333,0,0.0,128,6483.0804,0.003307888,0.012517824,3.83397413,0,11,2,2,2,1,1,1,0,6541.91373333,133,1
0,0.0,0,0.0,15,789.6666667,0.0,0.014285714,14.55428571,0,5,2,2,3,2,1,0,1,789.6666667,15,1
19,739.1948718,1,8.0,114,4269.493146,0.001574803,0.016980377,8.466384757,0,11,2,2,2,1,1,0,0,5016.6880178,134,1
11,82.23484848,0,0.0,440,9951.869139,0.00185022,0.01009842,1.558381388,1,5,2,2,1,20,1,1,0,10034.10398748,451,1
11,250.25,0,0.0,169,8276.292565,0.002406417,0.016051967,8.174728678,0,11,4,1,1,8,1,1,0,8526.542565,180,1
0,0.0,0,0.0,23,1166.333333,0.0,0.02826087,22.2993913,0,5,2,2,6,2,1,0,0,1166.333333,23,1
6,99.60588235,0,0.0,83,2585.61835,0.0,0.00761877,6.871308983,0,3,2,2,2,2,1,0,1,2685.2242323500004,89,1
3,119.0,1,86.0,25,413.7222222,0.0,0.013076923,15.40042308,0,5,1,1,7,4,1,0,0,618.7222222,29,1
5,187.875,1,32.5,34,2719.525974,0.016447876,0.029992691,3.222261703,0,11,3,2,3,2,1,0,0,2939.900974,40,1
3,32.0,0,0.0,15,276.3666667,0.0,0.0,55.82099528,0,9,2,4,1,2,0,0,0,308.3666667,18,1
1,6.0,0,0.0,27,1496.466667,0.04691358,0.069982363,7.468469311,0,7,3,2,3,1,1,1,0,1502.466667,28,1
17,311.25,4,428.547619,139,3891.214286,0.001973684,0.011184211,86.79082569,0,12,2,2,1,6,1,0,0,4631.011904999999,160,1
0,0.0,0,0.0,118,3211.344872,0.006779661,0.016468927,3.05990612,0,11,2,2,9,2,1,1,1,3211.344872,118,1
3,55.75,0,0.0,55,1139.638889,0.003508772,0.03245614,6.190582078,0,12,2,2,3,10,1,0,0,1195.388889,58,1
0,0.0,0,0.0,16,355.5,0.0,0.014285714,11.13171429,0,5,3,2,1,3,0,0,1,355.5,16,1
8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0,11,1,1,1,3,1,0,0,2396.9666663,87,1
6,115.5833333,0,0.0,30,1076.958333,0.0,0.022857143,10.3889438,0,11,2,2,4,3,1,1,1,1192.5416663,36,1
1,14.2,2,133.0,13,825.7990476,0.04,0.041666667,14.8397824,0,11,3,2,4,2,1,0,0,972.9990476,16,1
2,202.8333333,0,0.0,11,613.8958333,0.0,0.030769231,3.728742569,0,12,2,2,1,2,1,0,0,816.7291666000001,13,1
3,509.6666667,0,0.0,19,976.3382353,0.0,0.010454545,23.62159091,0,5,1,1,1,2,1,1,1,1486.004902,22,1
0,0.0,0,0.0,32,905.1,0.0,0.0,83.80837784,0,10,2,2,6,2,0,0,1,905.1,32,1
6,285.9,0,0.0,13,291.3,0.0,0.0125,53.11442085,0,11,1,1,4,2,0,0,1,577.2,19,1
5,369.375,2,59.0,19,1328.5,0.027272727,0.031818182,14.78422174,0,11,3,2,1,13,1,0,0,1756.875,26,1
0,0.0,0,0.0,16,829.0833333,0.0,0.0125,41.67536194,0,11,2,4,1,3,0,0,1,829.0833333,16,1
6,153.275,3,394.0,25,599.1,0.013333333,0.030151515,22.3392,0,5,1,1,3,4,1,1,0,1146.375,34,1
10,170.9263566,0,0.0,282,4339.924841,0.002040816,0.011461095,2.395283135,0,9,2,2,4,1,1,0,0,4510.8511976,292,1
5,217.6666667,0,0.0,18,494.6666667,0.0,0.019931973,33.14514286,0,3,3,2,1,2,1,0,1,712.3333334,23,1
0,0.0,0,0.0,22,641.5166667,0.00952381,0.00952381,34.5222117,0,10,1,1,1,2,1,0,0,641.5166667,22,1
0,0.0,0,0.0,10,338.5,0.0,0.02,32.382,0,5,2,2,2,1,1,0,1,338.5,10,1
14,515.9821429,0,0.0,170,7128.75377,0.003370787,0.016081238,4.470297685,0,11,2,2,7,1,1,1,1,7644.735912900001,184,1
2,22.25,0,0.0,27,2958.216667,0.007692308,0.033230985,7.868980948,0,11,2,2,6,2,1,0,1,2980.466667,29,1
4,64.46428571,0,0.0,29,1414.589286,0.0,0.0125,21.05431578,0,12,2,2,1,2,1,0,1,1479.05357171,33,1
15,831.6222222,0,0.0,23,845.2788889,0.0,0.011944444,1.533539275,0,11,2,2,7,20,1,1,0,1676.9011111,38,1
0,0.0,0,0.0,21,1051.166667,0.0,0.00952381,14.14084367,0,11,1,8,2,6,0,1,1,1051.166667,21,1
0,0.0,3,201.9,27,393.3,0.0,0.006666667,3.92827844,0,9,2,2,1,4,1,0,1,595.2,30,1
3,118.6666667,0,0.0,17,694.0,0.003703704,0.008333333,27.45138186,0,3,3,2,1,2,1,1,1,812.6666667,20,1
0,0.0,0,0.0,50,1241.75,0.0,0.008163265,47.83758971,0,11,2,10,1,2,0,0,1,1241.75,50,1
4,356.5,0,0.0,15,1992.916667,0.0,0.014285714,17.85338057,0,12,2,4,1,1,1,0,1,2349.416667,19,1
2,44.33333333,0,0.0,19,813.1,0.0,0.01,20.0031,0,5,2,2,1,2,1,0,1,857.43333333,21,1
2,310.8571429,3,27.0,68,2950.62381,0.009589041,0.023074581,16.6702274,0,5,2,2,7,6,1,0,0,3288.4809529,73,1
7,150.5,0,0.0,28,549.0833333,0.0,0.013571429,2.663333333,0,5,1,1,1,2,1,0,1,699.5833333,35,1
23,239.7445344,3,624.6,409,9100.402959,0.004301075,0.015934735,6.277683942,0,7,2,2,1,13,1,1,0,9964.747493399998,435,1
0,0.0,0,0.0,49,1768.980303,0.0,0.004166667,9.0847678,0,11,3,2,4,11,1,1,1,1768.980303,49,1
7,611.0333333,2,13.0,81,1719.375714,0.004494382,0.009737828,6.49444108,0,10,1,1,6,2,1,1,0,2343.4090473,90,1
5,419.0,0,0.0,14,362.1029825,0.022916667,0.021979167,3.164088313,0,7,3,2,3,2,1,1,1,781.1029825,19,1
7,340.6111111,2,129.0,57,4516.588312,0.005,0.015180847,8.052616667,0,5,2,2,1,2,1,0,0,4986.1994231,66,1
3,296.0,0,0.0,9,394.5,0.0,0.005555556,28.39833333,0,5,2,2,8,2,0,1,1,690.5,12,1
8,133.35,2,383.8,14,552.48,0.005263158,0.016140351,20.33155364,0,8,1,1,1,6,1,0,0,1069.63,24,1
2,13.875,0,0.0,26,1939.155952,0.006451613,0.026352357,24.69983785,0,11,3,2,1,2,1,1,0,1953.030952,28,1
2,58.0,0,0.0,50,952.4345238,0.0,0.011538462,2.179730769,0,3,4,2,2,11,1,1,1,1010.4345238,52,1
0,0.0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0,7,3,2,1,2,1,1,1,2754.011111,28,1
6,52.0,1,24.0,56,3763.166667,0.003389831,0.01480226,10.37042373,0,3,2,2,1,1,1,0,1,3839.166667,63,1
2,9.0,1,0.0,106,6617.791228,0.009047619,0.026412307,1.777492546,0,11,3,2,1,1,1,1,1,6626.791228,109,1
0,0.0,0,0.0,19,577.5416667,0.0,0.011764706,90.9285217,0,11,2,2,1,2,1,0,1,577.5416667,19,1
1,18.0,0,0.0,26,1122.583333,0.027407407,0.048148148,15.9468,0,5,1,1,3,1,1,0,1,1140.583333,27,1
0,0.0,0,0.0,19,1040.2,0.0,0.011111111,115.98,0,5,2,2,6,2,0,1,1,1040.2,19,1
2,72.5,0,0.0,10,1580.0,0.0,0.018181818,100.0963636,0,5,2,2,1,2,1,0,1,1652.5,12,1
1,0.0,0,0.0,30,1732.066667,0.025806452,0.050752688,13.13492027,0,11,2,2,9,10,1,0,0,1732.066667,31,1
15,591.6636364,0,0.0,56,2504.413636,0.004918033,0.011662763,8.184095082,0,5,3,2,1,2,1,0,0,3096.0772724000003,71,1
17,592.0014006,4,1360.0,157,5645.176455,0.002692308,0.013849519,2.917518089,0,5,2,2,1,13,1,0,0,7597.1778556,178,1
6,189.25,0,0.0,25,635.4916667,0.006666667,0.010222222,10.58098677,0,11,3,2,3,8,1,1,1,824.7416667,31,1
0,0.0,0,0.0,6,399.0,0.033333333,0.022222222,44.99,0,5,3,2,2,5,1,0,1,399.0,6,1
0,0.0,1,5.0,27,1095.658333,0.017857143,0.01547619,60.73155753,0,11,1,1,1,10,1,1,1,1100.658333,28,1
6,276.0,0,0.0,24,1021.2,0.014285714,0.022619048,82.4326349,0,12,1,1,3,1,1,1,0,1297.2,30,1
0,0.0,0,0.0,54,941.4666667,0.0,0.003773585,26.67428219,0,8,4,5,1,1,1,0,1,941.4666667,54,1
7,297.6,0,0.0,66,3572.241757,0.005797101,0.012314449,7.766280897,0,10,2,2,8,2,1,0,0,3869.841757,73,1
4,70.83333333,1,30.0,27,1150.192063,0.003125,0.0125,23.554375,0,5,2,2,1,2,1,0,1,1251.02539633,32,1
3,132.92,4,212.8,36,1335.773333,0.014285714,0.034484127,11.11383981,0,11,2,7,2,2,1,0,0,1681.493333,43,1
1,58.5,1,0.0,11,1012.166667,0.0,0.041666667,62.86831138,0,11,2,2,1,1,1,0,1,1070.666667,13,1
6,408.2,0,0.0,33,878.6238095,0.0,0.02045045,19.3654955,0,3,2,2,1,2,1,0,1,1286.8238095,39,1
14,173.55,0,0.0,164,4155.746883,0.002514286,0.01343784,13.76473644,0,11,2,2,3,2,1,0,1,4329.296883,178,1
7,98.73333333,2,229.8,151,4249.12,0.013402778,0.041166667,5.88595629,0,7,2,5,3,3,1,0,0,4577.653333329999,160,1
8,154.2916667,0,0.0,34,991.3678571,0.005263158,0.01443609,10.93482456,0,3,2,2,2,2,1,0,0,1145.6595238,42,1
15,149.0316092,2,1529.2,23,2128.704568,0.005714286,0.020425941,16.19731984,0,10,2,2,2,20,1,0,0,3806.9361772,40,1
0,0.0,0,0.0,16,853.4166667,0.013333333,0.037777778,50.81417971,0,12,1,1,7,2,0,0,1,853.4166667,16,1
0,0.0,2,105.0,194,6460.192638,0.003760684,0.017284446,1.79107248,0,11,2,2,3,2,1,0,1,6565.192638,196,1
0,0.0,4,112.6,93,2299.97,0.002777778,0.0109375,16.95907848,0,8,2,2,1,4,1,0,1,2412.57,97,1
5,145.0,2,349.0,33,2161.133333,0.012820513,0.044786325,16.58165201,0,11,2,2,7,1,1,0,1,2655.133333,40,1
7,86.27777778,2,21.0,80,2170.286706,0.003571429,0.021527778,25.76598645,0,11,3,2,1,10,1,1,1,2277.56448378,89,1
2,39.5,1,161.0,34,1406.209524,0.010810811,0.021212121,23.60518919,0,5,2,2,8,4,1,0,1,1606.709524,37,1
1,7.0,0,0.0,20,887.5833333,0.0,0.016140351,34.25336842,0,5,2,2,3,11,1,0,1,894.5833333,21,1
1,113.75,0,0.0,26,1905.078571,0.022666667,0.0346,11.70614611,0,11,3,2,2,1,1,0,1,2018.828571,27,1
2,79.0,0,0.0,47,1366.058333,0.008510638,0.034751773,21.23960367,0,12,2,2,1,2,0,0,0,1445.058333,49,1
9,171.6666667,3,109.75,41,1284.663492,0.016326531,0.032653061,21.22386735,0,3,2,2,1,1,1,0,0,1566.0801587,53,1
9,250.2222222,5,343.875,82,5076.380556,0.0,0.010982424,28.41708136,0,12,3,2,1,13,1,0,1,5670.4777782,96,1
1,7.0,0,0.0,7,151.5,0.0,0.025,50.9925,0,5,2,2,1,1,1,0,1,158.5,8,1
7,187.1666667,2,72.0,22,680.0,0.0,0.006190476,22.45821429,0,5,3,2,3,2,0,0,1,939.1666667,31,1
3,44.3,0,0.0,17,468.85,0.01,0.006666667,64.2879309,0,8,1,2,1,2,1,0,1,513.15,20,1
4,454.0,3,584.0,25,1161.767949,0.018070818,0.043950617,3.919126984,0,5,1,1,7,2,1,1,0,2199.767949,32,1
1,9.0,0,0.0,37,2368.111111,0.030555556,0.053240741,4.760548596,0,11,1,1,8,1,1,0,0,2377.111111,38,1
12,232.3535714,0,0.0,439,17550.58486,0.00562963,0.018437701,2.626909076,0,11,2,5,1,10,1,0,1,17782.938431399998,451,1
0,0.0,0,0.0,8,642.0,0.0,0.028571429,109.1211555,0,12,2,2,3,2,0,0,1,642.0,8,1
4,250.8571429,1,37.5,71,1145.571429,0.0,0.004054054,80.58733784,0,5,2,4,1,1,1,0,0,1433.9285719,76,1
9,241.8416667,0,0.0,25,673.0333333,0.002150538,0.005222734,27.97341787,0,11,1,1,3,2,0,0,0,914.875,34,1
1,13.75,0,0.0,32,855.5416667,0.000840336,0.027058824,22.95499447,0,11,2,2,2,6,1,0,1,869.2916667,33,1
6,165.9487179,2,114.0,42,2016.115385,0.016,0.028841026,26.65415979,0,11,1,1,3,2,1,0,0,2296.0641029,50,1
3,25.4,0,0.0,73,2958.5,0.005405405,0.021846847,5.677286486,0,5,2,5,2,3,1,0,0,2983.9,76,1
1,48.5,0,0.0,35,668.1,0.007843137,0.019117647,36.95500632,0,11,2,4,1,3,1,0,1,716.6,36,1
0,0.0,0,0.0,48,3644.752381,0.0,0.016666667,18.20995652,0,3,2,2,7,2,1,0,0,3644.752381,48,1
10,506.3883929,1,5.0,58,2528.287431,0.001318681,0.005582418,5.552517289,0,11,3,2,3,10,1,0,0,3039.6758239,69,1
4,76.25,0,0.0,141,3274.521154,0.0,0.008391608,6.425757643,0,12,2,2,1,1,1,0,0,3350.771154,145,1
0,0.0,0,0.0,23,1107.267857,0.058181818,0.069393939,39.038442,0,12,2,2,3,2,1,0,0,1107.267857,23,1
4,165.0,0,0.0,59,3096.375,0.007526882,0.019247312,8.126193548,0,5,2,2,1,2,1,0,1,3261.375,63,1
3,27.53333333,1,0.0,45,3141.258333,0.02173913,0.040017253,6.673695652,1,5,3,2,1,3,1,1,1,3168.79166633,49,1
0,0.0,0,0.0,22,494.6333333,0.0,0.004545455,42.29306752,0,11,2,2,1,2,0,0,1,494.6333333,22,1
0,0.0,0,0.0,8,480.0,0.0,0.028571429,14.1374752,0,11,1,1,2,3,0,1,1,480.0,8,1
3,155.6078431,1,14.0,108,2942.021588,0.00025974,0.013002525,7.890931935,0,12,1,1,2,10,1,0,1,3111.6294311,112,1
1,3.0,0,0.0,26,885.0,0.0,0.036111111,17.5455,0,5,2,2,1,2,1,0,1,888.0,27,1
0,0.0,0,0.0,8,335.0,0.025,0.05,63.891,0,5,3,2,4,1,1,0,1,335.0,8,1
13,448.0621212,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0,11,3,2,1,13,1,0,1,6294.346374199999,186,1
1,0.0,1,0.0,15,708.5333333,0.0,0.04,54.85543,0,3,2,4,3,2,1,0,0,708.5333333,17,1
16,284.85,0,0.0,276,4758.380638,0.001034483,0.007306262,27.43209507,0,5,4,1,3,1,1,1,1,5043.230638,292,1
1,86.6,0,0.0,14,349.5761905,0.0,0.004761905,60.43737784,0,11,1,1,1,3,0,0,1,436.1761905,15,1
11,828.0526316,6,389.3666667,57,2099.930554,0.003333333,0.009142857,3.29868,0,3,2,2,1,2,1,0,0,3317.3498523,74,1
12,221.7279167,4,144.2,136,5944.387373,0.011252599,0.031851593,2.045137389,0,10,2,5,1,1,1,0,0,6310.3152897,152,1
7,118.5,0,0.0,28,829.2083333,0.0,0.015151515,17.79456354,0,12,1,2,3,2,1,0,0,947.7083333,35,1
1,44.0,0,0.0,56,2075.983333,0.0,0.014545455,13.81852727,0,5,2,5,2,3,1,0,1,2119.983333,57,1
0,0.0,1,21.0,15,498.5,0.0,0.026666667,32.1908,0,5,2,4,1,2,1,0,1,519.5,16,1
4,89.8,1,47.0,39,1167.966667,0.005853659,0.014390244,33.9251122,0,5,4,1,3,3,1,0,1,1304.766667,44,1
0,0.0,0,0.0,48,1361.63442,0.010204082,0.01728863,14.5218625,0,12,1,1,4,3,1,0,0,1361.63442,48,1
13,249.3916667,1,103.0,71,2582.699717,0.0,0.013853727,6.733744751,0,11,2,2,1,2,1,0,0,2935.0913837,85,1
6,239.3333333,0,0.0,31,1875.169444,0.0,0.025324675,21.85958403,0,11,1,1,1,2,1,0,0,2114.5027773,37,1
16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0,3,2,2,3,2,1,0,1,1063.6447691,48,1
2,36.4,0,0.0,3,28.2,0.0,0.0,55.89978908,0,9,1,1,3,2,0,0,0,64.6,5,1
6,92.57142857,1,793.8,38,2436.605534,0.0,0.035895135,27.31414742,0,7,2,10,1,2,1,0,0,3322.97696257,45,1
0,0.0,0,0.0,13,541.9166667,0.0,0.015384615,26.09995422,0,12,2,4,1,2,0,0,1,541.9166667,13,1
14,345.8065476,3,195.0,75,5610.686899,0.008045977,0.019205169,4.452664494,0,11,2,2,3,2,1,0,0,6151.4934466,92,1
5,93.8,0,0.0,45,2139.7,0.0,0.004081633,20.2755559,0,9,2,4,2,2,0,0,1,2233.5,50,1
1,136.5,0,0.0,25,806.5,0.0,0.009615385,39.96971545,0,8,1,1,1,4,1,1,0,943.0,26,1
11,494.5333333,0,0.0,33,2070.616667,0.0,0.020720721,9.581162201,0,11,2,5,1,3,1,0,1,2565.1500003,44,1
0,0.0,0,0.0,11,500.0,0.0,0.02,44.388,0,5,2,2,3,2,1,0,1,500.0,11,1
0,0.0,0,0.0,21,452.797619,0.0,0.023,16.82505,0,5,1,1,1,4,1,0,1,452.797619,21,1
3,52.75,0,0.0,31,3069.077778,0.006451613,0.020537634,5.793026792,0,11,1,1,3,2,1,0,1,3121.827778,34,1
0,0.0,0,0.0,27,458.2560317,0.007407407,0.022222222,38.12368584,0,6,1,1,2,2,1,0,1,458.2560317,27,1
7,266.875,0,0.0,32,2092.5,0.010526316,0.026315789,23.5676355,0,12,2,2,1,1,1,1,0,2359.375,39,1
8,451.2836134,10,961.45,131,2460.323686,0.003082192,0.021249277,2.325663803,0,11,2,2,3,3,1,0,1,3873.0572994,149,1
0,0.0,0,0.0,18,1844.416667,0.0,0.023529412,28.52788235,0,5,3,7,3,4,1,0,0,1844.416667,18,1
3,67.5,0,0.0,30,761.75,0.0,0.015053763,19.31425101,0,12,2,4,1,1,1,1,1,829.25,33,1
2,253.0666667,1,36.2,67,2568.675541,0.039047619,0.071984127,4.001173545,0,8,2,4,2,1,1,0,1,2857.9422077,70,1
11,361.4761905,1,68.0,35,625.0856893,0.011149826,0.02195122,6.072158537,0,5,2,2,2,2,1,1,0,1054.5618798,47,1
4,82.16666667,0,0.0,45,673.4813797,0.016326531,0.025194363,15.15205714,0,5,2,2,7,2,1,0,0,755.6480463700001,49,1
0,0.0,0,0.0,13,710.0666667,0.0,0.007692308,72.52283848,0,11,1,1,2,2,1,0,1,710.0666667,13,1
0,0.0,0,0.0,4,313.8,0.0,0.05,14.53547145,0,7,2,6,3,5,1,0,0,313.8,4,1
8,671.0833333,0,0.0,32,1403.828355,0.0,0.003153153,37.05600958,0,11,2,2,3,2,1,0,1,2074.9116883,40,1
3,79.0,0,0.0,38,1272.916667,0.004878049,0.020139373,9.401136585,0,3,2,4,2,2,1,0,0,1351.916667,41,1
2,48.66666667,4,155.3333333,20,540.75,0.0,0.004166667,38.88816225,0,11,2,2,3,2,1,0,1,744.74999997,26,1
10,154.7916667,2,7.0,49,1714.868651,0.013711002,0.055127258,1.456951523,1,5,1,1,1,2,1,1,0,1876.6603177,61,1
0,0.0,0,0.0,19,806.8333333,0.0,0.010526316,28.03452632,0,5,2,2,2,2,1,0,1,806.8333333,19,1
10,220.0,2,88.0,77,5284.765079,0.0,0.015,7.668639535,0,5,2,2,3,4,1,0,0,5592.765079,89,1
1,29.2,1,322.4,10,126.9333333,0.014285714,0.036904762,13.59420027,0,9,2,2,1,2,1,0,1,478.5333333,12,1
8,245.1666667,2,114.5,129,3098.912088,0.0,0.001704261,9.073052632,0,5,2,4,1,4,1,1,0,3458.5787547,139,1
1,131.5,1,19.0,62,1524.962997,0.0,0.003266621,83.96813664,0,11,2,2,1,2,0,0,1,1675.462997,64,1
11,88.375,1,0.0,81,3230.546573,0.0,0.017862319,15.38432962,0,11,1,1,7,2,1,0,1,3318.921573,93,1
10,252.5,2,506.0,14,289.6666667,0.0,0.021212121,29.77418182,0,5,2,4,4,2,1,0,1,1048.1666667,26,1
1,0.0,0,0.0,23,975.75,0.0,0.05030303,16.197,0,5,2,2,6,6,1,1,0,975.75,24,1
16,381.6731217,3,199.4,86,1618.40328,0.015067698,0.022043153,3.885233567,0,7,3,2,8,4,1,0,1,2199.4764017,105,1
6,201.0,0,0.0,84,3646.083333,0.006896552,0.016803503,66.57412378,0,11,2,2,4,2,1,0,0,3847.083333,90,1
1,15.2,4,104.8,31,2725.708571,0.01047619,0.026482993,20.14579261,0,11,2,2,3,1,1,0,1,2845.708571,36,1
5,236.25,0,0.0,41,1955.783333,0.0,0.002439024,21.07980488,0,5,1,1,6,2,1,0,1,2192.0333330000003,46,1
13,1013.056909,2,102.8,77,2697.022104,0.0,0.009471471,1.798669862,0,11,1,1,9,2,1,0,0,3812.879013,92,1
0,0.0,0,0.0,62,1875.103333,0.003278689,0.027868852,12.71367924,0,9,2,4,1,1,1,0,0,1875.103333,62,1
2,115.8888889,2,45.5,26,1198.024145,0.003888889,0.03,14.50274386,0,11,3,2,1,2,1,0,0,1359.4130339,30,1
4,157.0,0,0.0,41,896.0666667,0.0,0.013043478,4.430347826,0,5,2,6,2,13,1,0,0,1053.0666667,45,1
6,144.8333333,0,0.0,23,1007.233333,0.0,0.027586207,19.57059225,0,10,2,2,1,2,1,0,0,1152.0666663,29,1
0,0.0,0,0.0,17,701.8032468,0.0,0.011111111,61.07207396,0,11,2,2,5,6,0,0,1,701.8032468,17,1
1,4.0,0,0.0,32,673.125,0.006451613,0.010056926,17.05922581,0,5,2,2,3,4,1,0,1,677.125,33,1
5,172.2,0,0.0,23,792.7222222,0.0,0.010714286,261.4912857,0,3,2,2,1,8,0,0,1,964.9222222,28,1
