Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,SessionDuration,TotalPagesViewed,Revenue
1,12.714486414734361,0,0.0,23,890.2620134746478,0.006227234725559104,0.03861930274759588,14.874716800183553,0,5,2,2,1,2,0,0,0,1,902.9764998893821,25,1
3,35.27110109020276,0,0.0,30,1372.8227634633924,0.006883524305674475,0.017815310070543818,22.430100193760502,0,5,2,2,1,4,1,0,0,1,1408.0938645535953,34,1
1,44.21303111665089,1,10.385669023518274,17,556.9538892179263,0.0,0.031360577025257796,15.233397256436104,0,3,2,2,1,2,0,0,0,1,611.5525893580955,19,1
0,10.709906465426817,0,0.0,95,5250.273398678174,0.012056227151937866,0.023538691409829088,14.46216731403501,0,11,2,2,1,2,0,0,0,1,5260.983305143601,96,1
2,52.5989534786228,1,28.26779500097301,193,8318.914851930494,0.004746201080123372,0.01833612940564675,3.568307602316174,0,11,2,2,1,2,0,0,0,1,8399.78160041009,197,1
3,170.9817972876399,0,0.0,17,881.0447529587,0.0,0.027568069295537272,43.91122321315234,0,12,2,2,1,2,0,0,0,1,1052.02655024634,21,1
5,161.986131028699,1,3.8450938046128,38,1869.4011250552173,0.0041850900338217265,0.010883878520898024,0.1352533520895529,0,5,2,2,2,13,0,0,0,1,2035.2323498885291,45,1
2,270.2160152432588,0,0.0,12,405.2656166867375,0.02382528666068661,0.040070261783158846,7.7350231057860395,0,9,2,2,3,2,0,0,0,1,675.4816319299963,14,1
7,86.92054894733727,0,0.0,102,3085.410926064248,0.0002447491347700457,0.014127112966035865,54.50045834576416,0,11,2,5,1,2,0,0,0,1,3172.331475011585,110,1
1,39.158997992028475,0,0.0,24,548.5406813843996,0.0,0.022850685664388012,10.76180785809888,0,11,2,2,3,2,1,0,0,1,587.6996793764281,26,1
3,53.88738410311019,0,0.0,19,1182.6521159270033,0.0,0.00988322404014228,33.09243732853766,0,11,2,2,3,2,0,0,0,1,1236.5395000301135,22,1
0,0.0,0,0.0,9,248.98071210393238,0.0,0.02313313928078501,62.13703189447157,0,5,1,1,1,2,1,1,0,0,248.98071210393238,9,1
2,104.48141224027275,2,50.91326868387856,23,1041.333187778771,0.0,0.015341374644491097,15.272286741307196,0,5,2,2,4,2,0,0,0,1,1196.7278687029223,28,1
3,177.08085107358002,0,0.0,31,1231.078725336419,0.0,0.004961463282078865,27.537262038663684,0,5,2,2,1,4,0,0,0,1,1408.159576409999,35,1
3,187.90526095799447,0,0.0,15,250.5615274019201,0.0036756379254115337,0.014659623733485908,12.934935938692476,0,11,1,1,6,3,0,0,0,1,438.46678835991463,18,1
0,8.274461353473583,0,45.04984514668951,25,2459.270801229142,0.0,0.014681814089732481,31.73019604249171,0,5,2,2,9,1,0,0,0,1,2512.5951077293053,27,1
0,0.0,0,0.0,11,894.0777076121065,0.007829737928686851,0.02521582649366644,16.494685526166137,0,5,2,2,1,2,0,0,0,1,894.0777076121065,11,1
3,69.01962030970823,0,0.0,26,1358.6612632942213,0.0067422641178462705,0.020780126717825326,50.47671389295161,0,5,2,2,1,4,1,0,0,1,1427.6808836039295,29,1
6,122.36959065528907,0,2.0668804085816865,30,1061.3683133388952,0.002362149156486522,0.020770578035783062,7.74708049348668,0,5,1,2,4,2,0,0,0,1,1185.804784402766,36,1
0,0.0,0,0.0,62,1191.7757455958965,0.0058136048246158895,0.023028285739063067,20.741627641036384,0,11,2,2,1,2,0,1,0,0,1191.7757455958965,62,1
1,5.51887945912732,0,0.0,8,89.36969652018031,0.0,0.055794085754407585,0.0,0,9,1,2,4,3,1,0,0,1,94.88857597930763,10,1
3,49.64576176260472,1,17.264317034806894,132,3775.5557271005423,0.0018518013974821999,0.013279043279178334,41.85592373321921,0,11,2,2,1,2,0,0,0,1,3842.4658058979535,137,1
4,80.3835974375437,0,0.0,71,2870.9011892911803,0.007201064036950528,0.013563520291353545,16.04096160354618,0,11,2,2,1,2,0,0,0,1,2951.284786728724,75,1
2,76.20085551424204,0,0.0,14,269.450142585707,0.0,0.014164106814479067,29.040232511314468,0,5,2,2,1,2,0,1,0,0,345.65099809994905,16,1
0,0.0,0,0.0,5,140.21306132609334,0.0,0.010446260539500382,36.534405690957804,0,8,2,2,1,5,0,1,0,0,140.21306132609334,5,1
7,58.54654214417696,3,10.554138499426799,101,5363.825505294394,0.005578127147472486,0.02151158162655644,8.5987099248523,0,11,2,1,1,2,0,0,0,1,5432.926185937998,111,1
0,0.0,0,0.0,7,147.33222958326516,0.0,0.03192571803736377,61.65588539275894,0,11,2,2,1,2,0,0,0,1,147.33222958326516,7,1
6,93.19054809762908,0,0.0,38,1165.3482569013665,0.003980246573338843,0.009535933103549603,26.374792211945863,0,11,3,2,3,3,0,0,0,1,1258.5388049989956,44,1
9,453.97685679510374,1,105.76224275114112,110,3766.569919639536,0.0009298560926494365,0.003338926263978817,37.437982492063846,0,11,2,2,1,2,0,0,0,1,4326.309019185781,121,1
0,22.52581379082715,0,0.0,0,0.0,0.0058119500790762835,0.03817662474225014,0.0,0,10,2,2,1,2,0,0,0,1,22.52581379082715,1,1
4,596.2064255856568,0,0.0,24,1882.8296015980127,0.0012337981696704838,0.01259808696073925,0.9855580754971287,0,11,2,2,1,20,0,0,0,1,2479.03602718367,28,1
0,0.0,0,0.0,8,648.4985945778341,0.0,0.023986882090694876,79.6157688599412,0,5,2,2,4,2,0,1,0,0,648.4985945778341,8,1
0,2.431902483699459,4,194.19454385423222,8,202.20249340549023,0.034898708059085695,0.05390294271128838,0.1147457360689808,0,9,2,2,1,2,0,0,0,1,398.8289397434219,13,1
2,47.945513936548956,0,0.0,7,258.554636440305,0.002895877264504989,0.027606136308216452,45.94731919703899,0,7,2,2,1,1,1,0,0,1,306.5001503768539,10,1
11,525.2432812510581,0,0.0,28,1494.5849568005508,0.007694054130878553,0.021598646051543182,17.63706810924154,0,11,2,2,3,2,0,0,0,1,2019.8282380516089,40,1
2,45.09970653497023,0,0.0,71,3388.8415215465084,0.007146402601766196,0.017223773654354103,5.228890712820209,0,11,2,1,3,1,0,0,0,1,3433.9412280814786,73,1
2,149.14858647438336,0,0.0,19,715.0013577144291,0.005231924440815074,0.01862440311386216,10.172945762866762,0,3,1,1,1,2,0,0,0,1,864.1499441888125,21,1
1,28.957469381696292,0,6.050256185647752,24,1286.321196263001,0.0,0.00198635945108068,83.50091075822277,0,11,2,2,9,2,0,1,0,0,1321.328921830345,26,1
0,12.128204370724772,1,20.230159902449756,14,241.88773589940635,0.0,0.010996006402439884,23.88702951468084,0,10,2,2,1,4,0,0,0,1,274.2461001725809,16,1
5,150.73370802882272,0,0.0,62,3234.3913351169595,0.0024169407088813996,0.011524193591077687,12.572641760109306,0,11,2,2,3,1,0,0,0,1,3385.125043145782,67,1
1,73.73779215691997,0,0.0,16,866.5224759770713,0.023763320523860224,0.035864834892896436,28.044413086859127,0,5,3,2,4,1,0,0,0,1,940.2602681339913,18,1
1,9.514876802513232,0,1.2357043262082872,109,2451.053283490189,0.0,0.01547670126226254,3.4078564604331643,0,5,2,2,1,2,0,0,0,1,2461.8038646189107,110,1
12,215.92140925775897,8,432.359323966674,154,6511.853215334966,0.00862583215425574,0.01723345824686772,2.9890816957581,0,11,2,2,1,2,0,0,0,1,7160.133948559399,176,1
2,19.535753635917434,0,0.0,16,259.27987436167257,0.0,0.019712892898498445,2.8706416488862794,0,11,2,4,1,8,0,1,0,0,278.81562799758996,19,1
6,198.28010298919116,0,68.49127844982706,98,7220.818120557426,0.0017881904330237335,0.01161224889689276,5.75517641791979,0,11,2,2,7,1,0,0,0,1,7487.589501996445,105,1
3,44.65355689235345,0,0.0,29,1053.4169556697482,0.00599721015551648,0.0239921628192743,19.197293646281352,0,5,2,2,6,1,0,0,0,1,1098.0705125621014,32,1
5,350.451215304815,0,5.155006652400998,20,687.9207793408794,0.0,0.011673877139038303,68.95135859516466,0,5,2,2,5,1,1,0,0,1,1043.5270012980955,25,1
3,56.308842067527614,0,0.0,152,4282.923539333017,0.0032103362123234273,0.007646739075526047,0.17101882685591818,0,11,2,2,1,2,0,0,0,1,4339.232381400545,155,1
0,0.0,0,0.0,7,428.3219782897238,0.0,0.04801677332208621,31.73586285987355,0,12,1,1,3,2,0,0,0,1,428.3219782897238,7,1
8,179.94619880032138,0,20.119065036737062,139,6188.777812642424,0.002182477710172086,0.02238585472636449,3.0338915124462567,0,11,2,2,1,2,0,0,0,1,6388.843076479482,148,1
0,0.0,0,0.0,3,44.87222344086185,0.0,0.09818115307543185,0.0,0,11,1,1,1,2,0,0,0,1,44.87222344086185,3,1
6,167.35032475307213,1,55.47463215726775,354,11943.38129935535,0.0038964209795771198,0.014434022752029763,3.693466169760275,0,11,2,2,1,2,0,0,0,1,12166.20625626569,362,1
1,12.516164703935427,2,137.48725077971545,74,4101.137508842709,0.0037152511391540426,0.005112949469980023,17.274754644565004,0,12,2,2,1,1,1,0,0,1,4251.140924326361,78,1
0,8.634984876738477,0,0.0,11,994.3616025777579,0.008811208881672222,0.03678318667749167,53.10971262464702,0,12,2,2,3,1,0,0,0,1,1002.9965874544964,12,1
0,0.0,0,34.48135778424361,13,552.2582429147931,0.0,0.013777092532764117,41.46087458047425,0,5,2,4,1,2,0,1,0,0,586.7396006990366,14,1
4,97.6311949180325,0,0.0,43,1900.958620586781,0.015099231944666187,0.025267152214392657,5.180875076465552,0,11,2,2,2,2,0,0,0,1,1998.5898155048135,47,1
5,187.28634794011697,0,0.0,20,706.1334073455363,0.0,0.01834822397124728,1.1074926372161562,0,11,3,2,3,2,0,1,0,0,893.4197552856532,26,1
5,148.94123012079135,0,0.0,15,746.6280936822997,0.0,0.012955067382474103,30.542091232325035,0,11,1,1,3,2,0,0,0,1,895.569323803091,20,1
9,192.5712281652614,4,582.3636865171441,307,11371.204658395001,0.005855410751278607,0.018510641920356893,1.1343244353326063,0,11,2,2,1,2,0,0,0,1,12146.139573077406,322,1
0,20.393977060233393,0,23.226018305470323,317,8737.029391189848,0.003216617293632273,0.011439106640455051,5.8589870322473665,0,11,2,2,1,2,0,0,0,1,8780.649386555551,318,1
2,46.29516877809953,1,34.28554688626536,10,675.3348844145718,0.0,0.016469803939525553,72.21452847936462,0,5,2,2,3,2,0,0,0,1,755.9156000789367,13,1
6,161.37930562349595,2,118.51917224654818,11,338.8507496618349,0.0,0.019724410038905352,0.5702794928998278,0,11,2,2,1,20,0,0,0,1,618.7492275318791,19,1
7,98.79923048772733,0,6.656244297460406,104,2027.5498931371292,0.0037512279933090554,0.010497945359502178,21.16550381268497,0,3,2,2,8,2,0,0,0,1,2133.005367922317,113,1
1,26.42983387360052,0,9.747790721199095,27,1403.7285332938945,0.006352523225965182,0.023853305156808096,19.749914772596615,0,5,2,2,1,4,0,0,0,1,1439.906157888694,29,1
0,0.0,0,0.0,50,2118.037702337985,0.0,0.005956843971935375,29.063589933578513,0,11,2,2,1,3,0,0,0,1,2118.037702337985,50,1
4,95.729239737726,0,3.449512428595243,17,732.2185973275995,0.007844054732127972,0.024330662507623786,28.032854015836428,0,3,2,2,1,2,0,0,0,1,831.3973494939208,22,1
1,29.251013740769523,0,0.0,14,690.8498126333835,0.0,0.013903393022043723,76.13730037416056,0,5,2,2,3,2,0,0,0,1,720.100826374153,16,1
3,41.867348529609565,1,4.101012522490336,45,3109.4706039882212,0.011213854997376621,0.02910058907940878,12.692073469484843,0,11,2,2,1,2,0,0,0,1,3155.4389650403214,50,1
0,2.873837579778413,0,0.0,26,885.6850152154482,0.0,0.034900886292973485,18.243721505231854,0,10,2,2,3,2,0,0,0,1,888.5588527952266,27,1
1,28.34395376217493,3,110.17903271857877,21,523.0658789697897,0.0050191551705441395,0.03888722204169828,4.886246213446108,0,5,2,2,1,4,0,0,0,1,661.5888654505434,27,1
2,74.78039631429735,1,4.73892577751354,79,5340.78061004689,0.010976026300838264,0.025146781369414013,48.47642067878152,0,11,2,1,1,11,0,0,0,1,5420.299932138701,84,1
6,284.87606898231104,0,0.0,45,1121.2357990354014,0.0,0.009894319102868173,1.7257206715585152,0,11,2,2,3,2,0,0,0,1,1406.1118680177124,51,1
3,281.0818284459901,0,0.0,28,1415.6750318386376,0.0,0.019516147281398177,16.858676569095962,0,5,2,2,1,2,0,0,0,1,1696.7568602846275,31,1
6,272.4293325103025,4,239.50344725254666,40,2346.01336718995,0.001566048339087308,0.012237358928311745,45.872919955849646,0,12,2,2,1,2,0,0,0,1,2857.946146952799,51,1
4,181.70613121437083,0,28.530656071854125,15,553.6119202274946,0.002174569409357752,0.014645916992814222,18.23790026971379,0,12,3,2,1,4,0,0,0,1,763.8487075137195,20,1
0,0.417109681472006,0,0.0,8,165.292722603501,0.0,0.025,19.534277787108685,0,5,2,2,1,2,0,0,0,1,165.709832284973,8,1
2,19.186922040855688,0,0.0,16,753.910034133253,0.007554491496434639,0.04530847042114704,41.61755923151735,0,12,2,2,4,2,0,0,0,1,773.0969561741088,18,1
4,282.9438408988887,3,773.3468838456157,127,5278.470551860385,0.0033477877926837074,0.011578213611201916,6.533953084084256,0,11,3,2,2,13,0,0,0,1,6334.76127660489,135,1
6,141.54041581668517,3,9.261700685461005,209,8094.466258336512,0.013584998657428432,0.02754261127958403,11.02414954313478,0,11,2,1,1,3,0,0,0,1,8245.268374838657,219,1
2,46.429554039960344,0,0.0,24,765.2295231860616,0.006443561197927161,0.022744465723458604,22.99888672941422,0,11,2,1,1,3,0,0,0,1,811.659077226022,26,1
7,522.5731688626857,0,6.002604419525371,28,1560.6053479444195,0.010833695058267413,0.029027355654195345,7.814919543904843,0,11,2,2,3,10,1,0,0,1,2089.1811212266307,36,1
0,0.0,0,0.0,16,1035.3310390785118,0.0,0.013155320292002157,124.80189382665978,0,9,2,2,1,2,0,1,0,0,1035.3310390785118,16,1
16,245.92040256387722,1,54.005044539411266,74,2251.351865513634,0.0011786317632683254,0.006516006322186551,20.535625324103986,0,11,4,2,3,2,0,0,0,1,2551.2773126169222,92,1
3,32.22703689827705,0,0.0,3,16.997826320367,0.0,0.0377843539397254,0.0,0,9,2,2,1,2,0,0,0,1,49.224863218644046,8,1
4,150.56607925456413,0,0.0,66,3096.0045448006076,0.0061881999503810665,0.018454892333502285,17.090180007305257,0,11,2,2,1,2,0,0,0,1,3246.5706240551717,71,1
1,3.8091757966328146,0,0.0,24,885.5225926952489,0.0,0.032071147091909315,20.925400684697436,0,5,2,2,3,2,0,0,0,1,889.3317684918817,25,1
0,10.425980030252376,0,0.0,18,1328.949895829496,0.03254376919995549,0.054941307100282784,9.228219765386283,0,11,3,2,1,2,0,0,0,1,1339.3758758597485,19,1
0,0.0,0,0.0,7,168.5538203424906,0.0,0.0006820027245552331,37.875395813922715,0,8,2,2,1,5,0,1,0,0,168.5538203424906,7,1
3,59.148728142009865,0,0.0,2,20.990223721687823,0.0,0.028029420586876505,0.0,0,11,2,2,3,2,0,1,0,0,80.1389518636977,5,1
2,127.13649043171695,0,0.0,5,178.0756117067205,0.0,0.028571429,65.9755023723513,0,10,2,2,7,2,1,1,0,0,305.21210213843744,7,1
4,209.31618300649708,0,0.0,45,1939.4842395379058,0.00800958138443701,0.024604301610999225,9.647270229960395,0,12,2,2,3,2,0,0,0,1,2148.800422544403,50,1
6,242.98084590463836,1,232.58701799010254,65,1960.421677104873,0.001954360817698706,0.022268586497419907,16.62232478308307,0,5,2,2,3,4,1,0,0,1,2435.989540999614,72,1
4,100.66718602450742,0,0.0,27,310.97217756754696,0.0,0.002548147514387738,36.71454328012295,0,11,2,2,1,2,0,1,0,0,411.63936359205434,31,1
0,0.0,0,0.0,26,692.9768598134663,0.004152191274297271,0.012848832571838591,10.249789509078491,0,11,1,1,1,1,1,0,0,1,692.9768598134663,26,1
0,0.0,0,0.0,11,264.8140932559167,0.0,0.005680144071548366,29.241781590186893,0,11,2,2,3,2,0,1,0,0,264.8140932559167,11,1
1,24.822680543564495,0,0.0,12,247.57594172307816,0.0,0.0010340236366230438,57.336174941215894,0,5,2,5,1,2,0,1,0,0,272.39862226664263,13,1
5,128.97796088417468,0,0.0,41,1176.1764197779319,0.0,0.005552753236067535,19.463927396886,0,5,2,2,3,4,0,1,0,0,1305.1543806621064,46,1
6,301.6116059174502,1,20.06242696065582,17,681.7940425111756,0.0,0.0132904840802146,12.270106724397689,0,10,2,2,5,2,0,0,0,1,1003.4680753892817,24,1
8,122.43853623262977,0,0.0,157,4241.590751983792,0.0025806759991103675,0.00921149136097392,6.146454250837609,0,11,2,2,1,2,0,0,0,1,4364.029288216421,165,1
0,6.146234589911199,0,0.0,21,887.8008402102251,0.0,0.014541364498999449,31.103147119289776,0,5,2,2,1,2,0,0,0,1,893.9470748001364,22,1
0,0.0,0,0.0,24,690.2673265268552,0.01263218088490919,0.023379964667494965,6.690378297136438,0,11,1,1,6,1,1,0,0,1,690.2673265268552,24,1
5,174.82760333061864,2,128.098498612665,32,770.3344120916162,0.010950533303822126,0.02281513852111026,30.843417146106887,0,11,2,2,1,2,0,0,0,1,1073.2605140348999,40,1
1,44.14696234910051,0,0.24347424199964884,51,1299.7965695639236,0.0019087814566328084,0.02282329164275825,5.735279965477815,0,11,2,2,3,2,0,0,0,1,1344.187006155024,53,1
1,55.948843034772146,0,0.0,27,628.3291116439511,0.0,0.017677857367417903,13.072236682054562,0,2,2,7,1,1,1,0,0,1,684.2779546787233,28,1
3,55.44418002891788,1,27.24412294524413,81,4728.225438530843,0.0,0.014149373083044104,8.656428980768148,0,11,2,2,1,2,0,0,0,1,4810.913741505005,87,1
5,84.64599401716181,2,9.77667779599752,76,5366.6353303098285,0.01732888768187417,0.039919863219817824,17.878325891660776,0,11,2,2,1,10,0,0,0,1,5461.058002122988,84,1
0,0.0,0,0.0,26,807.4067456613229,0.0,0.00919266527289719,39.5334636081783,0,5,2,2,8,2,0,0,0,1,807.4067456613229,26,1
1,48.740699697770815,0,0.0,111,4727.484544230098,0.003912558636192159,0.009384317089389431,28.259432136496965,0,11,2,2,1,2,0,0,0,1,4776.225243927869,114,1
1,28.93010275796399,2,153.41264328943114,11,559.8410124285043,0.014546200629873867,0.03930513296645141,10.495177226677635,0,11,2,2,1,1,0,0,0,1,742.1837584758995,14,1
1,53.38900959311169,0,0.0,13,416.6129960322922,0.0,0.0175172888506748,69.94138269528545,0,8,1,1,4,3,0,0,0,1,470.00200562540385,14,1
4,45.15840570152824,0,0.0,3,27.15745390403776,0.0,0.02888459293772281,0.0,0,11,2,2,1,3,0,0,0,1,72.31585960556599,7,1
10,468.43659640868964,0,14.089092902461923,31,1531.6670397366527,0.005627100142743255,0.018271183492715556,17.587664590607808,0,5,2,2,3,4,0,0,0,1,2014.1927290478043,42,1
8,379.6694921169372,4,919.8476546631105,116,7276.724409281822,0.003113671352338317,0.018365305418488933,6.220226842476206,0,11,2,2,4,2,0,0,0,1,8576.241556061868,129,1
3,248.54050192618655,2,248.75252238402925,21,1449.0718502082377,0.0,0.001377462737464024,29.031199382943093,0,11,1,2,1,2,0,0,0,1,1946.3648745184532,27,1
1,194.89943434341023,0,0.0,12,678.9889103771499,0.0,0.002802801785904439,40.98763712899854,0,11,3,2,3,1,1,0,0,1,873.88834472056,14,1
0,0.0,0,0.0,22,514.273864105025,0.0,0.008910059580908193,25.641542948207057,0,11,2,2,1,2,0,1,0,0,514.273864105025,22,1
2,19.31642290279859,1,13.184451292682523,45,1289.9824612580628,0.0034719908794961845,0.017615559691394143,0.0,0,11,4,2,4,2,1,0,0,1,1322.483335453544,48,1
12,581.877135835137,6,548.9024864835555,136,5445.281582572267,0.00086188852941432,0.006320197460360472,16.055638192963702,0,11,3,2,2,13,0,0,0,1,6576.06120489096,155,1
2,82.4138013971293,0,0.0,26,479.92308072516664,0.010464080718925907,0.019755037246339258,35.40096947720595,0,3,1,2,1,2,1,0,0,1,562.336882122296,28,1
8,2086.335301653492,1,58.045882391846135,80,5526.009897045818,0.0023288443585628114,0.014559933810202135,15.482650512125167,0,11,2,2,1,2,1,0,0,1,7670.391081091157,89,1
7,180.26996678829317,3,60.87702254947361,63,3034.7216681002387,0.01361048090676713,0.028840736431718583,13.263010395814039,0,11,2,2,1,2,0,0,0,1,3275.868657438006,75,1
1,6.642864669329009,0,0.4591739965769879,22,803.5691085113875,0.029967810188701906,0.05112940795352026,6.656865395814505,0,5,2,2,1,2,0,0,0,1,810.6711471772935,23,1
5,75.61348884978284,1,94.57548650705294,21,2098.7877845952285,0.013087759805140362,0.03380725127221334,2.434834932531411,0,11,3,2,1,2,0,0,0,1,2268.9767599520646,28,1
1,54.62148945301375,0,0.0,17,958.1252235028185,0.0,0.00829110183222837,37.768889006892735,0,12,4,2,1,2,0,1,0,0,1012.7467129558322,19,1
6,1170.5859088508405,0,0.0,32,818.6081018187607,0.0029196411282999494,0.019307271109653613,12.795330657766069,0,11,2,10,7,2,0,0,0,1,1989.1940106696013,39,1
14,296.0570520341405,2,117.02091565560245,233,9955.852036790995,0.005096397110852728,0.017280225068504018,6.718123524270911,0,11,2,2,1,2,0,0,0,1,10368.930004480739,250,1
0,0.0,3,112.30227275805218,93,2300.3890284515337,0.002766915256173511,0.010940470032329445,16.888063294882887,0,5,2,2,1,2,0,0,0,1,2412.691301209586,97,1
0,0.0,0,5.27305065924932,8,339.62215276643576,0.0,0.011032618269375663,23.649588902751958,0,5,2,2,1,1,0,0,0,1,344.89520342568505,9,1
1,10.566324254357657,0,0.0,23,572.7325853205579,0.0,0.019135256639938952,8.494360587858301,0,3,2,2,1,2,0,0,0,1,583.2989095749155,24,1
1,23.82575097997748,0,11.707481084988935,80,4717.827853334141,0.0,0.009259331173483737,3.719884055712809,0,11,2,2,1,2,0,0,0,1,4753.361085399108,82,1
9,284.94194651341127,0,0.0,31,646.2973960518159,0.0,0.020677921585816092,28.378429447968458,0,11,2,2,8,1,0,0,0,1,931.2393425652272,40,1
2,81.98411916695943,2,288.31473360899975,5,257.8554643770635,0.0,0.02377828766193746,7.392925446014292,0,8,2,2,1,2,0,0,0,1,628.1543171530227,11,1
1,47.55180072862689,0,1.176247197399554,52,2438.468082609335,0.005228544542044518,0.01721684056936314,29.109908851610655,0,5,2,2,2,2,0,0,0,1,2487.196130535361,54,1
0,16.283395647672172,0,0.0,34,1515.9967854638155,0.0,0.009401872123904934,104.17181417534628,0,5,2,2,9,4,0,0,0,1,1532.2801811114875,35,1
0,3.3202922886991844,2,551.8756044262628,42,968.4755800311328,0.002724342322618976,0.006204566876591875,129.31444139637804,0,11,3,2,1,10,0,0,0,1,1523.6714767460949,44,1
7,137.76317472223977,0,0.0,33,984.0442525652525,0.0005180220582623817,0.011592016275329704,35.397445103946694,0,5,2,2,3,2,0,0,0,1,1121.8074272874924,41,1
6,160.58883124662725,3,98.13548355329462,46,1677.8103500889144,0.0015302126118286697,0.008313648433536042,5.800225403197514,0,3,2,2,1,2,0,0,0,1,1936.5346648888362,55,1
1,34.11056453680427,1,10.189115325716816,1,5.993597250421656,0.0,0.05068374079908901,0.0,0,9,1,1,1,5,0,1,0,0,50.29327711294274,3,1
0,20.6221223980182,0,0.0,20,1287.6583091078694,0.0031922790409039357,0.011497935617314737,67.39276572751217,0,12,2,2,1,2,0,0,0,1,1308.2804315058877,20,1
0,12.772231602277758,1,17.800542675080948,103,4856.716675741704,0.014718986074062503,0.03437097578477434,2.8286386877959697,0,11,2,2,3,1,0,0,0,1,4887.289450019063,105,1
9,488.52473468400467,0,0.0,40,2104.391439956859,0.0,0.017244540421871596,8.263660332860956,0,11,2,2,1,8,0,0,0,1,2592.916174640864,49,1
